tweet_id,sentiment,author,content
1695475727,neutral,minispalla,@intelamber so how are you doing this morning ?
1695475731,surprise,toon,"@BeSharp wow, great to know a piece of software ensures our timely project delivery  #ProductNamingRulez"
1695475749,neutral,kombo_th,"@animuxia ????  ? ??????, ?????? ????????,Basquash,K-ON,07-Ghost,Sengoku Basara,Valkyria Chronicles,RequiemForThePhantom,EdenOfTheEast."
1695475775,love,TropicsZ4,@CobrokeNation Good Morning
1695475793,sadness,realkateperry,My computer is SO slooowww this morning.  I think it's a sign that I should go home and play in my yard.
1695475840,fun,BenchmarkIT,@BrentO what about aPORKalype Now for the made for TV movie?
1695475920,fun,nwmtngal,@clemchaz Thank you so much!  Have a fantastic day!
1695475941,fun,sarinha4,wats up in your world x) i just won a basketball game  best shooter on the team  idk if shooter existes lol but you understand haha
1695475959,worry,keish_lareign,So im playing hooky from work and it feels good  Gonna go get ma hair did! .......i wonder how fitzsimmons is doing?
1695476010,worry,prayagn,@helianniina Listened to it again coz you reminded me. This is so depressing.  ? http://blip.fm/~5joo9
1695476024,love,hackynj,"@faceofboe Loved your running Trek film posts over the weekend. Will probably wait a few days to see new one, so no spoiler tweets!"
1695476042,neutral,fxrobot,"OMG. I got a explosion of new followers, hello new followers"
1695476065,neutral,cindysjourney,Morning twitterverse ! Just woke up.. Felt a little lethargic.. But up n wide awake now. Gettin ready for 5 hour drive home !
1695476093,hate,sweetbrunette69,Just five more days. Five more long days. Ahh!
1695476109,happiness,dirgni19,@archiedineros Yup I stayed until the very very end  Exciting!
1695476110,love,Joy_B,@KarenSindayen hey we were doing the same thing this weekend! but it was for the kiddos...gotta love ikea
1695476172,worry,Hez2408,Bank holiday = rain. Superb. But a great excuse not to start gardening in the jungle at the back of our house. Eating it is then...
1695476183,neutral,heatherahh,@lsbautista Thank you. I needed that
1695476229,happiness,AGirlinJapan,@batman1952 You know what?  That cowboy hat in your pic made me smile today (you don't see many of those in Japan)
1695476241,worry,lesley007,"I've done nothing today apart from moan,whinge,moan"
1695476268,neutral,ladyevelyn,@AliNichole0619 I am thinking about reading that too! She is talking about it on the View too! Not that you miss it often
1695476330,happiness,markbrown83,"@OlorinLorien I know, snooker on though. @nicolaherbert and I ate huge fans"
1695476361,happiness,iamcherrypie,"@RizzoTees LOL, point at yourself and laugh!"
1695476482,enthusiasm,Naimii,@Nawarii22 ur welcome  u finished ur speech (typed it and written notes)
1695476530,neutral,felicityfuller,@GlastoWatch @TheHwicceMan @cakey  i have been getting porn ones as i mentioned - all these girls seem to be at a loss what to do!
1695476564,sadness,sadiestar,Got my attics w sadie art work included  good times just broke my head phones bad times still happy buy attics!
1695476693,relief,kayleymoore,"am chillaxin after a busy BankHoliday, Hope everbody had a gd wkend! Holiday in 12 days!!!  xx"
1695476714,love,mrjawright,@bpmore  that last one was just for you
1695476762,happiness,langille,"@frostedfroslass bahaha.... tax folder and phone books, they have such double meanings"
1695476771,relief,cchambless,@unodeellos where have you been? LOL
1695476797,surprise,Ellie_mcgrath91,@Poynter_sex it was indeed  made my life!
1695476823,surprise,bilish,@ammaryasir awesome RONIN121
1695476846,love,RocioLaRosa,@JohnRobberson I am definitely ready... actually ahead of you... I already have a sun tan and I was out at the beach yesterday.
1695476894,hate,ChelseaHatherly,@quinland  I Hate It There Should Be A Endless Supply Of Hot Water!  I Put the Water Heater On 20mins Ago So Ill Be Gone In 10mins  Xx
1695476908,relief,sofialion,I want it NOW..  finally found what I wanted ..
1695476934,worry,anakin1814,@andymooseman Yeah. About damn time. My film SLR just sits there quietly being ignored. It's time to step up!
1695477071,worry,Floris,@chi_gurl woot
1695477111,neutral,ReginaMedina,"@RealMikeKnight @TeresaKopec - Guess POTUS will be able to do more digging &amp; folo up on the SS nomination. He's in a good pos 2 do that,"
1695477124,love,VICKYreemer,"@reemerband wooooo the tour has started yay, 13 days  have an awesome time! loved the video xD"
1695477132,happiness,RenBlink182,whos going to see reemer on wednesdayy  me and kirsty are going (A) im well exited !!!
1695477146,worry,MzJay08,@RonnyakaTrauma morning you
1695477180,neutral,BabyALovesU,studying the american revolution...george washington
1695477188,neutral,celinealyssa,"sabi ko nga lighting up is hazardous to your health, but got shoes for it  thanks love"
1695477189,happiness,Am4ndaxxx,@dannisaywhat LOL kk i've sent u a friend request
1695477293,neutral,TXBrad,@AndySmurf I guess you will find out shortly.
1695477329,happiness,Annikadahl,On our way to St. Martin!!! Vacation for a week
1695477330,happiness,Bongchi,@shanedawson haha yay We love you too Mr. Shane Dawson
1695477528,neutral,MadeleineGr,Must be time of month: Watering eyes AGAIN!: http://tinyurl.com/cuwj2b (speciaal voor @marianneh: zo vind ik ze wï¿½l leuk!  )
1695477533,boredom,beck_ohh,reeeejuvinated  and bored as hell.
1695477586,neutral,artdebogallery,morning all  eating my morningstar farms veggie bacon and a strawberry streudal. will be on later. work today.get dog tick juice. ugh
1695477601,fun,cnpsupport,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol
1695477627,fun,allymcfly,"@dougiemcfly : dougie, it's coffee. There's no &quot;I&quot; on coffee. Hahaha and your name comes up as predicted text. Pretty awesome"
1695477640,fun,happygirl_01,aaahhh...just woke up! feels good to sleep in on a monday!!!
1695477692,love,angelicaa17,You never really stop loving someone. You just learn to try to live without them.
1695477762,neutral,nursedoublek,@corie_michele but sometimes not having to say nice things all the time is kinda fun  *teehee*and now I'll put this back on as well *halo*
1695477766,happiness,felise,@eric_andersen thank you Eric!  glad u appreciate that!
1695477961,worry,inkypots,"@nottypooch yeahh! i am very happy with my pendant, and hope to see you in future fairs. ps. good mini muffin"
1695477971,neutral,Kattasstic,watching live feed of Killer 5 set. Pretty neat
1695478035,enthusiasm,VickiElam,"@JGDemas Hey Muffin, good morning to you! Grt textin wif ya last night"
1695478091,relief,_michellerenee_,Make sure u pick up Chrisette Michele's new album EPIPHANY in stores tomorrow May 5th! You will love it! Promise!  Congrats @epiphanygirl
1695478123,happiness,catrinejensen,YAAAAY! I think I might have Aced my history test today!
1695478185,relief,delaneyroach,eating maccies
1695478271,happiness,sensalsa,@afiaa_afaya who??  the_handsome_blue_beast?? hhihihuahauu
1695478276,hate,FamousBlinker,@sway_sway_baby mighty boosh kicks arse
1695478351,happiness,SkiFly01,The voice of Nemo turns 15 today. Thanks #NPR
1695478373,fun,maddieann1,@PushPlayCJ hey  yall were amazing at bamboozle! thanks for stopping to take apicture on saturday.. seemed like you were in a rush though!
1695478404,neutral,staceyrosenbaum,Starting class. Today we start MediSoft.
1695478411,happiness,adamandeve,"@jerzicua I didn't say I met *all* the awesomest people, just a bunch of them."
1695478478,worry,JapanMike,Going to jog down to uni. Quite a way from my family home but exercise and all that
1695508747,happiness,AlySunShine,@ inthebattle its really cute. One of my favorites.
1695509005,worry,jmwhittaker,@destroytoday thanks! I'm totally bushed today though time for some coding
1695509014,fun,DTong,Starting my work week with a little AC Newman
1695509022,neutral,EFnChris,Just work up
1695509024,love,nsane8,@davidspruell i always have a good day! i make it good all the time but you make it better w/ ur morning greetings!! thank you!!
1695509076,happiness,amytrahan,"@mrsgizara  we are at FOrt Belvoir, on base.  Hubs is stationed at the pentagon.  I cant wait for pug pups!!  I just looooove mine!"
1695509078,neutral,dajbelshaw,@didactylos Aha! Well I'm from Ashington and going back to my old school in Sept. which will become Northumberland C of E Academy.
1695509183,neutral,judyr123,@ThisIsRobThomas good morning rob!
1695509245,love,saraeden,unplugging for the rest of the day.  Have a good one everybody!!
1695509262,empty,ro0tbeerfloat,says aw byebye  will pspPlurk later  http://plurk.com/p/rqy0y
1695509398,neutral,Ecocandle,@DillonHall How do you spell the sound of a wookie?
1695509429,love,TraceyHewins,@annwhit hiya! been looking for you1
1695509464,happiness,Racegirl44,"@MissEileen hahaha  Really, I'm just trying to figure out the last time he was on FB by looking at all of his friends pages"
1695509548,love,SasaLoves,busy at work. will be back loves!
1695509590,fun,benpeers,What a grey bank holiday. Watching Wallace and Gromit cheered me up
1695509667,neutral,inikco,@THAREALYUKMOUTH I'd Love to work with you! http://myspace.com/inikco  Tell ur friends to follow me!
1695509737,sadness,ceeswifee,just another manic monday.. wish it were sunday.. that's my fun day  happy monday twitterland
1695509760,neutral,simplybinary,"@i0n, OR write a CMS that uses git for versioning  check out rails-git.  I'd be interested in working on something like that."
1695509776,neutral,EstyleZ,@Poshpinkla goodmorning
1695509778,happiness,OreoWolf,I hope everyone had a great weekend! I will be here on and off today as I have 2 important meetings today
1695509780,neutral,jloislinton,@paulcargill thanks  xxx
1695509863,neutral,daffyddturner,@sorcha69 Thank you. Very kind of you to say that!
1695509916,relief,alexwardle92,finally seventeen
1695509926,neutral,Croxus,will be working at 7/11 this summer
1695509957,neutral,rjowen,@schwendigity You should see our floors before you make that offer.  Let me know if you don't receive a call soon.
1695509971,happiness,Angelbysea,good morning  tis a rainy Monday morning...blahhh!
1695510026,relief,loldebi,"I can has warm chocolate, I is happy now."
1695510097,neutral,jasonpaul,"@fourstringfuror yea - it's mostly b/c I couldn't sleep, but oh well, lunch time will come soon"
1695510166,sadness,chibimoon,@CelestialBeard http://ten.com.au/good-news-week.htm &lt;--- this is it. definitely nothing christian about it
1695510198,happiness,SooSpecial,@shayMonkey I'm comin wit u!!
1695510274,fun,LadyMelancon,@GotSoul GREAT song
1695510368,happiness,crazychic92,is at school. its her last day. of high school. ever. ever. ever.
1695510415,love,inikco,@mswilliamsmusic I'd Love to work with you! http://myspace.com/inikco  Tell ur friends to follow me!
1695510586,worry,Nic0pic0,@monica058 Happy Anoop Day to you Monica
1695510673,neutral,jgaylord,@nberardi @SaraJChipps My guess is that its because Sara makes a mention of mariage proposals on her site.
1695510699,relief,ghostyouknow,@b32 WHEW!  I'm just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words
1695510744,enthusiasm,tdm911,"Ok, seems I need to remember what account I'm posting as..... That last tweet was a @Geelong_FC tweet!"
1695510812,worry,JoeEnad,Omfg this test is a joke.
1695510921,surprise,gamerbabe360,@mystic23 Congrats on the tax refund.  Those are always nice.
1695510926,enthusiasm,vasbestkept,@FoolProofDiva  have a good day!
1695510936,relief,OhlalaParis,I just got my leavers do dress!!!!
1695510937,worry,samithemonster,"Fuck im suppose to leave in 10 minutes, im naked, hair wet and no make up. Im going to look interesting today"
1695510948,neutral,screamingeagle1,@solutioncoach  Great! I'm glad you enjoy them  I hope you have a GREAT day
1695511015,neutral,christinajade,"@benny_bennett gotta go drive my Dad around today, but i'll be back this afternoon."
1695511139,fun,keza34,@gerdaduring i know they are delicious.miss germany but like holland as well as we used to shoppin there at weekends.lol
1695511170,worry,kazarine,"@raynja yup, our coke blades :B annnd now i only need the blades to make them X). but soon enough, soon enough..."
1695511180,sadness,nadiahrifdah,miss your smile
1695511181,enthusiasm,vanderkj,Last day to sign up for GoCincinnati! www.crossroads.net/gocincinnati you can sign up with my group.. its going to be AWESOME
1695511210,worry,Snowbaby67,"@dermaesthetix I empathise luvvie, I dont personally understand a grown mans need to dress in tartan in search for a little white ball"
1695511232,enthusiasm,kissthebassist,"@ifyoucdenise kk, awesome."
1695511241,neutral,nahhchillkiddd,"Just woke up and washed up, I have class @ 10 till 11 then chillin in G Building with my nigguhs. Then my bby is coming over @ 3:30!  ilh?"
1695511468,love,CalamityJen,"@montelongo Hahaha! Is he snoring, too?"
1695511555,sadness,corycollier,"AC is broke at the house. waiting to get an estimate on timeframe to repair. on the bright side, gonna join CoLab this week."
